SKU,DKS_Blr_BGRoad_001,DKS_Blr_btmlayout_001,DKS_Blr_HSRlayout_001,DKS_Blr_kaggdaspura_001,DKS_Blr_kalyannagar_001,DKS_Blr_Marathahalli_001,DKS_Blr_Sheshadripurm_001,DKS_Blr_varthur_001,DKS_Blr_whitefield_001
SFIFT0009GWL,0,0,0,0,0,0,0,0,0
DTRJT0001HUF,0,0,0,0,0,0,0,0,0
DTRJT0014JH,0,0,0,0,0,0,0,0,0
DTRJT0004RE,0,0,0,0,0,0,0,0,0
DTRDT0017DR,1,0,0,0,0,0,0,0,0
DTRJT0005KIT,0,0,0,0,0,0,0,0,0
DTRJT0016PFT,0,0,0,0,0,0,0,0,0
SBRFT0005VP,0,0,0,0,0,0,0,0,0
DTRJT0009FA,0,0,0,0,0,0,0,0,0
DTRJT0084FA,0,0,0,0,0,0,0,0,0
DTRDT0011GF,0,0,0,0,0,0,0,0,0
DTRJT0089FA,0,0,0,0,0,0,0,0,0
DTRJT0024DR,0,0,0,0,0,0,0,0,0
DTRDT0040GN,0,0,0,0,0,0,0,0,0
DTRDT0005BOL,0,0,0,0,0,0,0,0,0
DTRJT0005RE,0,0,0,0,0,0,0,0,0
DTRJT0029FL,0,0,0,0,0,0,0,0,0
DWC0002VEKPH,0,0,0,0,0,0,0,0,0
DTRJT0031HUF,0,0,0,0,0,1,0,0,0
SBRSIB0001VTRPH,0,0,0,0,0,0,0,0,0
DTRJT0033DR,0,0,0,0,0,0,0,0,0
DTRDT0253GN,0,0,0,0,0,0,0,0,0
DTRJT0041FL,0,0,0,0,0,0,0,0,0
SRAFT0002VP,0,0,0,0,0,0,0,0,0
DTRJT0003FA,0,0,0,0,0,0,0,0,0
DTRJT0088FA,0,0,0,0,0,0,0,0,0
DTRJT0003GN,0,0,0,0,1,0,0,0,0
DTRJT0004WNP,0,0,0,0,0,0,0,0,0
DTRDT0181GN,0,0,0,0,0,0,0,0,0
DTRJT0005BL,0,0,0,0,0,0,0,0,0
DTRJT0051FA,0,0,0,0,0,0,0,0,0
DTRJT0140JH,0,0,0,0,0,0,0,0,0
DTRDT0256GN,0,0,0,0,0,0,0,0,0
DTRJT0001GN,0,0,0,0,0,0,0,0,0
DTRJT0003RE,0,0,0,0,0,0,0,2,0
DTRJT0001HG,0,0,0,0,0,0,0,1,0
DTRDT0187GN,0,0,0,0,0,0,0,0,0
DWC0001VIRPH,0,0,0,1,0,0,0,0,0
DTRJT0003WNP,0,0,0,0,0,0,0,0,0
SBRFT0002VP,0,0,0,0,0,0,0,0,0
DTRJT0004BOW,0,0,0,0,0,0,0,0,0
SBRSCS0001VTRPH,0,0,0,0,0,0,0,0,0
DTRJT0004DR,0,0,0,0,0,0,0,0,0
SBRSMM0002VTRPH,0,0,0,0,0,0,0,0,0
DTRJT0004FA,1,0,0,0,0,0,1,0,0
SHAFT0001VP,0,0,0,0,0,0,0,0,0
DTRJT0071KK,0,0,0,0,0,0,0,0,0
SHAFT0006VP,0,0,0,0,0,0,0,0,0
DTRDT0085GN,1,1,0,0,0,1,0,0,0
DTRDT0043BOL,0,0,0,0,0,0,0,0,0
DTRBO0021FLY,0,0,0,0,0,0,0,0,0
DTRBO0101HUF,0,0,0,0,0,0,0,0,0
DTOST0007BR,0,0,0,0,0,0,0,0,0
DTOST0040SKT,0,0,0,0,0,0,0,0,0
DTORT0010BR,0,0,0,0,0,0,0,0,0
DTOST0044BR,0,0,0,0,0,0,0,0,0
DTRBO0033HUF,0,0,0,0,0,0,0,0,0
DTOST0058BR,0,0,0,0,0,0,0,0,0
DTRBO0066GD,0,0,0,0,0,0,0,0,0
DTOST0064SKT,1,0,0,1,0,0,0,0,0
DTRBO0015FLY,0,0,0,0,0,0,0,0,0
DTRBC0002FLV,0,0,0,0,0,0,0,0,0
DTRBO0019DC,0,0,0,0,0,0,0,0,0
DTRBC0005NP,0,0,0,0,0,0,0,0,0
DTOSM0003GF,0,0,0,0,0,0,0,0,0
DTOCT0020SKT,0,0,0,0,0,0,0,0,0
DTRBO0038HUF,0,1,0,0,0,0,0,0,0
DTRBC0008DC,0,0,0,0,0,0,0,0,0
DTRBO0053DC,0,0,0,0,0,0,0,0,0
DTRBC0011HUF,0,0,0,0,0,0,0,0,0
DTRBO0089HUF,0,0,0,0,0,0,0,0,0
DTRBC0014HM,0,0,0,0,0,0,0,0,0
DTRBO0122HUF,0,1,0,0,0,0,0,1,0
DTRBC0017HM,0,0,0,0,0,0,0,0,0
DTRBO0016FLY,0,0,0,0,0,0,0,0,0
DTOCT0160TR,0,0,0,0,0,0,0,0,0
DTORT0094TR,0,0,0,1,0,0,0,0,0
DTOCT0027KO,0,0,0,0,0,0,0,0,0
DTRBO0019HUF,0,0,0,0,0,0,0,0,0
DTOIT0005BR,1,0,0,1,0,0,0,1,0
DTRBO0022HUF,0,0,0,0,0,0,0,0,0
DTOIT0005KO,0,0,0,0,0,0,0,0,0
DTRBO0033DO,0,0,0,0,0,0,0,0,0
DTOIT0007BR,0,0,0,0,0,0,0,0,0
DTRBO0036HUF,0,0,0,0,0,0,0,0,0
DTOIT0007CK,0,0,0,0,0,0,0,0,0
DTOCT0034BR,0,1,0,0,0,0,0,0,0
DTOIT0007KO,0,0,0,0,0,0,0,0,0
DTRBO0052DC,0,0,0,0,0,0,0,0,0
DTRBO0001HUF,0,0,0,0,0,1,0,0,0
DTRBO0065GD,0,0,0,1,0,0,0,0,0
DTRBO0001WNP,0,0,0,0,0,0,0,0,0
DTOST0014SKT,0,0,0,0,0,0,0,0,0
DTOIT0038KO,0,0,0,0,0,0,0,0,0
DTOST0015SKT,0,0,0,0,0,0,0,0,0
DTRBO0010HUF,0,0,0,0,0,0,0,0,0
DTRBO0113HUF,0,0,0,0,0,0,0,0,0
DTOIT0058GF,0,0,0,0,0,0,0,0,0
DTOST0017SKT,0,0,0,0,0,0,0,0,0
DTORT0007SKT,0,0,0,0,0,0,0,0,0
DTRBO0003FLY,0,0,0,0,0,0,0,0,0
DSWCD0011SAVPH,0,0,0,0,0,0,0,0,0
DTOCT0003SQZ,0,0,0,0,1,0,0,0,0
DSWK0001VIRPH,0,0,0,0,0,0,0,0,0
DSWDG0006VIVPH,1,0,0,1,0,0,0,0,0
DSWSK0002DRGPH,0,0,0,0,0,0,0,0,0
DSWJC0001NKFPH,0,0,0,0,0,0,0,0,0
DTOBT0010BS,0,0,0,0,1,0,0,0,0
DSWEEM0006SAVPH,2,0,0,0,0,0,0,0,0
DSWE0002SKYPH,0,0,0,0,0,0,0,0,0
DSWCD0013SAVPH,1,0,0,1,0,0,0,0,0
DSWGS0001BPPH,0,0,0,0,0,0,0,0,0
DSWSK0003SKYPH,0,0,0,0,0,0,0,0,0
DSWJC0001BAYPH,0,0,0,0,0,0,0,0,0
DSWGS0001VETPH,0,0,0,1,0,0,0,0,0
DSWDG0005VIVPH,0,0,0,1,0,0,0,0,0
DSWL0002NKFPH,0,0,0,0,0,0,0,0,0
DTOBT0010TR,0,0,0,0,0,0,0,0,0
DSWSK0004MANPH,0,0,0,1,0,0,0,0,0
DSWCD0001OPUPH,1,0,0,1,1,0,0,0,0
DSWE0001AREPH,0,0,0,0,0,0,0,0,0
DTOCT0003KO,0,0,0,0,0,0,0,0,0
DSWEEM0003SAVPH,1,0,0,0,0,0,0,0,0
DSWGS0004CORPH,1,0,0,0,1,0,0,0,0
DSWEEM0004NKFPH,0,0,0,0,0,0,0,0,0
DTOCT0007BS,0,0,0,0,0,0,0,0,0
DSWL0003SAVPH,0,0,0,1,0,0,0,0,0
DSWEEM0005SAVPH,1,0,0,0,0,0,0,0,0
DSWDG0001VRCPH,1,0,0,0,0,0,0,0,0
DTOCT0010SKT,0,0,0,1,0,0,0,0,0
DSWSK0006CORPH,0,0,0,1,0,0,0,0,0
DTOCT0013PTV,0,0,0,0,0,0,0,0,0
DSWCD0009SAVPH,1,0,0,1,0,0,0,0,0
DSWEEM0006CORPH,0,0,0,0,1,0,0,0,0
DSWSK0006VIRPH,0,0,0,1,0,0,0,0,0
DTOBT0010SKT,0,0,0,0,0,0,0,0,0
DSWSK0006VIVPH,0,0,0,0,0,0,0,0,0
DSWSK0001JIBPH,0,0,0,0,0,0,0,0,0
DSWL0004SAVPH,0,0,0,0,0,0,0,0,0
DTOBT0022NF,0,0,0,0,0,0,0,0,0
DSWSK0007VIVPH,0,0,0,0,1,0,0,0,0
DSWK0002NKFPH,0,0,0,1,1,0,0,1,0
DSWGS0002INTPH,0,0,0,1,0,0,0,0,0
DSWCD0015SAVPH,0,0,0,0,0,0,0,0,0
DSWEEM0011CORPH,0,0,0,1,0,0,0,0,0
DSWSK0001VENPH,0,0,0,0,0,0,0,0,0
DSWJC0002VETPH,1,0,0,0,0,0,0,0,0
DTOCT0004BOW,0,0,0,0,0,0,0,0,0
DSWDG0001OPUPH,0,0,0,1,0,0,0,0,0
DTOCT0004PTV,0,0,0,0,0,0,0,0,0
DSWSK0009VIVPH,0,0,0,0,0,0,0,0,0
DSWK0003NKFPH,1,0,0,0,0,0,0,0,0
DSWE0001VQLPH,1,0,0,0,1,0,0,0,0
DSWDG0002DRGPH,0,0,0,0,0,0,0,0,0
DSWR0001NKFPH,0,0,0,0,0,0,0,0,0
DTOCT0007SQZ,0,0,0,0,0,0,0,0,0
DSWJC0004VIVPH,1,0,0,0,0,0,0,0,0
DSWK0004NKFPH,1,0,0,0,0,0,0,0,0
DSWK0001NKFPH,0,0,0,0,0,0,0,0,0
DSWSK0002NKFPH,0,0,0,0,0,0,0,0,0
DSWR0002VIVPH,1,0,0,0,0,0,0,0,0
DSWK0006NKFPH,0,0,0,0,1,0,0,0,0
DSWGS0002VIVPH,0,0,0,0,0,0,0,0,0
DSWCD0001STYPH,0,0,0,0,0,0,0,0,0
DTOBT0001WBS,0,0,1,0,0,0,0,0,0
DTOCT0014BS,0,0,0,0,0,0,0,0,0
DTOBT0002KO,0,0,0,0,0,0,0,0,0
DTOCT0015SKT,0,0,0,0,0,0,0,0,0
DSWGS0003CORPH,0,0,0,1,0,0,0,0,0
DSWEEM0013CORPH,0,0,0,0,0,0,0,0,0
DSWL0002SAVPH,0,0,0,0,0,0,0,0,0
DSWL0007VIVPH,1,0,0,0,2,0,0,0,0
DPCTF0001DRGPH,0,0,0,0,0,0,0,0,0
DPC0008VIVPH,1,0,0,1,0,0,0,0,0
DSW0012TTKPH,1,0,0,1,0,0,0,0,0
DSMM0003MANPH,0,0,0,0,0,0,0,0,0
DSW0003INTPH,0,0,0,0,0,0,0,0,0
DPM0002INTPH,0,0,0,1,0,0,0,0,0
DPCTF0003MSDPH,1,0,0,0,0,0,0,0,0
DSW0041SAVPH,0,0,0,0,0,0,0,0,0
DPCTF0003VEKPH,0,0,0,0,0,0,0,0,0
DS0001HESPH,1,0,0,0,0,0,0,1,0
DPC0001ZOEPH,0,0,0,1,1,0,0,1,0
DSSC0001NKFPH,0,0,0,0,0,0,0,1,0
DPCTF0002VEKPH,0,0,0,1,0,0,0,0,0
DSCS0002VIRPH,0,0,0,0,0,0,0,0,0
DPCTF0003INTPH,1,0,0,1,0,0,0,0,0
DPC0006BRIPH,0,0,0,1,0,0,0,0,0
DSW0008TTKPH,0,0,0,1,0,0,0,0,0
DSSC0001STYPH,0,0,0,0,0,0,0,0,0
DPCTF0001SKYPH,0,0,0,0,0,0,0,0,0
DPC0007BAYPH,1,0,0,0,0,0,0,0,0
DPC0004BAYPH,0,0,0,0,0,0,0,0,0
DSCS0002VQLPH,0,0,0,0,0,0,0,0,0
DSW0002VETPH,0,0,0,1,0,0,0,0,0
DPCTF0004VIVPH,0,0,0,1,0,0,0,0,0
DPCDE0004VEKPH,1,0,0,0,0,0,0,0,0
DSAS0001SAVPH,1,0,0,1,1,0,0,0,0
DSW0003OPUPH,0,0,0,1,2,0,0,0,0
DPC0007BRIPH,0,0,0,1,0,0,0,0,0
DS0004SKYPH,0,0,0,0,0,0,0,0,0
DSHP0001ALEPH,0,0,0,1,0,0,0,0,0
DSW0004SKYPH,0,0,0,1,0,0,0,0,0
DSCS0001MANPH,0,0,0,0,0,0,0,0,0
DSW0005VETPH,0,0,0,1,0,0,0,1,0
DSW0001INTPH,0,0,0,1,0,0,0,0,0
DPCDE0001BAYPH,1,0,0,0,2,0,0,0,0
DSHP0001VENPH,1,0,0,0,0,0,0,0,0
DPCTF0003PCPH,1,0,0,1,0,0,0,0,0
DPCTF0006ZOEPH,0,0,0,1,0,0,0,0,0
DPC0001MANPH,0,0,0,0,0,0,0,0,0
DPCTF0002SKYPH,0,0,0,1,0,0,0,0,0
DSCS0001VIVPH,1,0,0,0,0,0,0,0,0
DPCTF0007ZOEPH,0,0,0,1,0,0,0,0,0
DSW0026OHPH,1,0,0,0,1,0,0,1,0
DSW0002PCPH,0,0,0,0,0,0,0,0,0
DSIB0002SAVPH,1,0,0,1,0,0,0,0,0
DS0005VVAPH,0,0,0,0,0,0,0,0,0
DHEHE0017BS,0,0,0,0,0,0,0,0,0
DHEHS0018HM,0,0,0,0,0,0,0,0,0
DHEHS0050TR,0,0,0,0,0,0,0,0,0
DGRTW0011PE,1,0,0,0,0,0,0,0,0
DHEFT0003PE,0,0,0,0,0,0,0,0,0
DGRTW0012PE,0,0,0,0,0,0,0,0,0
DHEHS0037MP,0,0,0,0,0,0,0,0,0
DHEHS0005NR,0,0,0,0,0,0,0,0,0
DGRSC0003BUP,0,0,0,0,0,0,0,0,0
DHEHS0006NR,0,0,0,0,0,0,0,0,0
DHEFT0001HUF,0,0,0,0,0,0,0,0,0
DHEHS0006VTT,0,0,0,0,0,0,0,0,0
DGRSC0002HWN,0,0,0,0,0,0,0,0,0
DHECW0007BO,1,0,0,0,0,0,0,0,0
DHEHS0031BP,0,0,0,0,0,0,0,0,0
DHEHS0007BP,0,0,0,0,0,0,0,0,0
DHEHE0020BS,0,0,0,0,0,0,0,0,0
DGRSC0004NR,0,1,0,0,0,0,0,0,0
DLICL0001OU,0,0,0,0,0,0,0,0,0
DHEHS0001CD,0,0,0,0,0,0,0,0,0
DHECW0024MP,0,0,0,0,0,0,0,0,0
DGRSC0024WH,0,0,0,0,0,0,0,0,0
DGRTW0001BR,1,1,0,0,0,0,0,1,0
DHEHS0009NR,0,0,0,0,0,0,0,0,0
DHEFT0002HUF,0,0,0,0,0,0,0,0,0
DHEHS0002VL,0,0,0,0,0,0,0,0,0
DHEHS0026CD,0,0,0,0,0,0,0,0,0
DHEHS00036NR,0,0,0,0,0,0,0,0,0
DHEHE0002BS,0,0,0,0,0,0,0,0,0
DHEHS0011NR,0,0,0,0,0,0,0,0,0
DHEHS0030MP,0,0,0,0,0,0,0,0,0
DGRSC0003FNS,0,0,0,0,0,0,0,0,0
DHEHS0033HM,0,0,0,0,0,0,0,0,0
DHECW0015BR,0,0,0,0,0,0,0,0,0
DHEHE0018BS,0,0,0,0,0,0,0,0,0
DHEHS0013NR,0,0,0,0,0,0,0,0,0
DHEHS0048TR,0,0,0,0,1,0,0,0,0
DGRSC0040WH,0,0,0,0,0,0,0,0,0
DHEHS00044NR,0,0,0,0,0,0,0,0,0
DHECW0019KP,0,0,0,0,0,0,0,0,0
DHEHS0015VTT,0,0,0,0,0,0,0,0,0
DGRSC0011WH,0,0,0,0,0,0,0,0,0
DFOWF0026PU,0,0,0,0,0,0,0,0,0
DFOWF0006CVD,0,0,0,0,0,0,0,0,0
DGRSC0001BOL,0,0,1,0,0,0,0,0,0
DFOWF0016JH,0,1,0,0,0,0,0,0,0
DGRBC0020TR,0,0,0,0,0,0,0,0,0
DFOWF0004HUF,0,1,0,0,0,0,0,0,0
DFOWF0003HUF,0,0,0,0,0,0,0,1,0
DFOWF0131FF,0,0,0,0,0,0,0,0,0
DFODF0188ND,0,0,0,0,0,0,0,0,0
DFODF0249RC,0,0,0,0,0,0,0,0,0
DFODF0114RC,0,0,0,0,0,0,0,0,0
DFOWF0030PU,0,0,0,0,0,0,0,0,0
DFOWF0015SM,0,0,0,0,0,0,0,0,0
DFOWF0012RC,0,0,0,0,0,0,0,0,0
DFODF0120ND,0,0,0,0,0,0,0,0,0
DFODF0112DR,0,0,0,0,0,0,0,0,0
DGRGT0006PTV,0,0,0,0,0,0,0,0,0
DFOWF0014BW,0,0,0,0,0,0,0,0,0
DFODF0134RC,0,0,0,0,0,0,0,0,0
DFOWF0159KK,0,0,0,0,0,0,0,0,0
DFODF0115RC,0,0,0,0,0,0,0,0,0
DFOWF0004RC,0,0,0,0,0,0,0,0,0
DGRBC0013WH,0,0,0,0,0,0,0,0,0
DGRBC0003BS,0,0,0,0,0,0,0,0,0
DFOWF0023HUF,1,0,0,0,2,0,0,0,0
DFODF0253RC,0,0,0,0,0,0,0,0,0
DGRBSC0002BS,0,0,0,0,0,0,0,0,0
DFODF0128ND,0,0,0,0,0,0,0,0,0
DFOWF0007BOW,0,1,0,0,0,0,0,0,0
DFOWF0047ND,0,0,0,0,0,0,0,0,0
DFODF0216ND,0,0,0,0,0,0,0,0,0
DGRBC0006SKT,0,0,0,0,0,0,0,0,0
DFOWF0003CVD,0,0,0,0,0,0,0,0,0
DFOPF0002RC,0,0,0,0,0,0,0,0,0
DGRGT0005BS,0,0,0,0,0,0,0,0,0
DGRBC0007TR,0,0,0,0,0,0,0,0,0
DFOWF0009DR,0,0,0,0,0,0,0,0,0
DGRBC0007WH,0,0,0,0,0,0,0,0,0
DFOWF0009PTS,0,0,3,0,0,0,0,0,0
DGRBC0008BS,0,0,0,0,0,0,0,0,0
DGRSC0001HM,0,0,0,1,0,0,0,0,0
DFOWF0001VO,0,0,0,0,0,0,0,0,0
DFOWF0011MOO,0,0,0,0,0,0,0,0,0
DFOWF0019HUF,0,0,0,0,0,0,0,0,0
DFOWF0141FF,0,0,0,0,0,0,0,0,0
DFODF0049PG,0,0,0,0,0,0,0,0,0
DFODF0036CW,0,0,0,0,0,0,0,0,0
DFODF0011VVD,1,0,0,0,0,0,0,0,0
DFODF0019RC,0,0,0,0,0,0,0,0,0
DFODF0041RC,0,0,0,0,0,0,0,0,0
DFODF0020BOL,1,1,0,0,0,1,0,0,0
DFODF0009AC,0,0,0,0,0,0,0,0,0
DFODF0020DR,0,0,0,0,0,0,0,0,0
DFODF0092RC,0,0,0,0,0,0,0,0,0
DFODF0020RC,1,0,0,0,0,0,0,0,0
DFODF0008BOW,0,0,0,0,0,0,0,0,0
DFODF0098RC,1,0,0,0,0,0,0,0,0
DFODF0045ND,0,0,1,1,0,0,0,0,0
DFODF0006TO,0,0,0,0,0,0,0,0,0
DFODF0055RC,0,0,0,0,0,0,0,0,0
DFODF0023AC,1,0,0,0,0,0,0,0,0
DFODF0017OR,0,0,0,0,0,0,0,0,0
DFODF0024ND,0,0,0,0,0,0,0,0,0
DFODF0012HM,0,0,0,0,0,0,0,0,0
DFODF0007AG,1,0,0,0,0,0,0,0,0
DFODF0019BOL,0,0,0,0,0,0,0,0,0
DFODF0024SM,0,0,0,0,0,0,0,0,0
DFODF0015CR,0,0,0,0,0,0,0,0,0
DFODF00111ND,0,0,0,0,0,0,0,0,0
DFODF0015FIP,0,0,1,0,0,0,0,0,0
DFODF0026ND,1,0,0,0,0,0,0,0,0
DFODF0008HM,0,0,0,0,0,0,0,0,0
DFODF0029BOL,0,1,0,0,1,0,1,0,0
DFODF0011SG,0,0,0,0,0,0,0,0,0
DFODF0013SG,0,0,0,0,0,0,0,0,0
DFODF0005RC,0,0,0,0,0,0,0,1,0
DFODF0013VO,0,0,0,0,0,0,0,0,0
DFODF0008VVD,0,0,0,0,0,0,0,0,0
DFODF0032BOL,0,0,0,0,0,0,0,0,0
DFODF0060ND,0,0,0,0,0,0,0,0,0
DFODF0014HM,0,0,0,0,0,0,0,0,0
DFODF0060RC,0,0,0,0,0,0,0,0,0
DFODF0032RC,0,0,0,0,0,0,0,0,0
DFODF0009ND,1,0,0,0,0,0,0,0,0
DFODF0006BOW,0,0,1,0,0,1,0,0,0
DFODF0006HUF,0,1,0,0,0,0,0,0,0
DFODF0014RC,0,0,0,0,0,0,0,0,0
DFODF0034ND,0,0,0,0,0,0,0,0,0
DFODF0014TO,0,0,1,1,0,0,0,0,0
DCOCO0035GH,0,0,0,0,0,0,0,0,0
DCOHA0132BR,0,0,1,0,0,0,0,0,0
DFODF0002CR,0,0,0,0,0,0,0,0,0
DCOLE0037GH,0,0,0,0,0,0,0,0,0
DBONA0016SKT,0,0,0,0,0,0,0,0,0
DCOHA0003BS,0,0,0,0,1,0,0,0,0
DCOLE0035GH,0,0,0,0,0,0,0,0,0
DCOLE0042SKT,0,0,0,0,0,0,0,0,0
DBONA0026SKT,0,0,0,0,0,0,0,0,0
DCOCO0019GH,0,0,0,0,0,0,0,0,0
DFODF0004ACT,0,0,0,0,0,0,0,0,0
DCOLE0047SKT,0,0,0,0,0,0,0,0,0
DCOLE0013SKT,0,0,0,0,0,0,0,0,0
DFODF0001ACT,0,0,0,0,0,0,0,0,0
DBONA0066BS,0,0,0,0,0,0,0,0,0
DCOCO0021SKT,0,1,0,0,0,0,0,0,0
DCOCO0001GH,0,0,0,0,0,0,0,0,0
DCOHA0005BS,0,0,0,0,0,0,0,0,0
DBONA0016TR,0,0,0,0,0,0,0,0,0
DCOCO0022SKT,1,0,0,0,0,0,0,0,0
DBONA0033SKT,0,0,0,0,0,0,0,0,0
DCOHA0009SKT,0,0,0,0,0,0,0,0,0
DCOCO0032TR,1,0,0,0,0,0,0,1,0
DFODF0001KK,0,0,0,0,0,0,0,0,0
DCOLE0007GH,0,0,0,0,0,0,0,0,0
DCOHA0021SKT,0,0,0,0,0,0,0,0,0
DCOLE0008GH,0,0,0,0,0,0,0,0,0
DFODF0004BS,0,0,0,0,0,0,0,0,0
DCOCO0034GH,0,0,0,0,0,0,0,0,0
DCOCO0003GH,0,0,0,0,0,0,0,0,0
DCOCO0054GH,0,0,0,0,0,0,0,0,0
DCOHA0029SKT,0,0,0,0,0,0,0,0,0
DBONA0071BS,1,0,0,0,0,0,0,0,0
DCOHA0034SKT,0,0,0,0,0,0,0,0,0
DCOCO0007GH,0,0,0,1,1,0,0,0,0
DCOLE0001PTV,0,0,0,0,0,0,0,0,0
DBONA0063BS,0,0,0,0,0,0,0,0,0
DCOLE0005GH,0,0,0,0,0,0,0,0,0
DCOHA0064BS,0,0,0,0,0,0,0,0,0
DFODF0004FIP,0,0,1,0,0,0,0,0,0
DCOHA0025SKT,0,0,0,0,0,0,0,0,0
DFODF0004HM,0,0,0,0,0,0,0,0,0
DBONA0013PTV,0,0,0,0,0,0,0,0,0
DCOHA0028SKT,0,1,0,0,0,0,0,1,0
DAPCL0479SKT,0,0,0,0,0,0,0,0,0
DAPCL0380SKT,0,0,0,0,0,0,0,0,0
DAPCL1769PPDS,0,0,0,0,0,0,0,0,0
DAPCL0036SKT,0,0,0,1,0,0,0,0,0
DAPCL0471SKT,0,0,0,0,0,0,0,0,0
DAPCL0074SKT,0,0,0,0,0,0,0,0,0
DAPCL1663PPDS,0,0,0,0,0,0,0,0,0
DAPCL0039BR,1,0,0,0,0,0,0,0,0
DAPCL0365SKT,0,0,0,0,0,0,0,0,0
DAPCL0084SKT,0,0,0,0,0,0,0,0,0
DAPCL0406SKT,0,0,0,0,0,0,0,0,0
DAPCL0093SKT,0,0,0,0,0,0,0,0,0
DAPCL0476SKT,0,0,0,0,0,0,0,0,0
DAPCL0045SKT,0,0,0,0,0,0,0,0,0
DAPCL0503SKT,0,0,0,0,0,0,0,0,0
DAPCL0102SKT,0,0,0,0,0,0,0,0,0
DAPCL1732PPDS,0,0,0,0,0,0,0,0,0
DAPCL0140SKT,0,0,0,0,0,0,0,0,0
DBONA0012PTV,0,0,0,0,0,0,0,0,0
DAPCL0141SKT,0,0,0,0,0,0,0,0,0
DAPCL0369SKT,0,0,0,0,0,0,0,0,0
DAPCL0173SKT,0,0,0,0,0,0,0,0,0
DAPCL0381SKT,0,0,0,0,0,0,0,0,0
DAPCL0177SKT,0,0,0,0,0,0,0,0,0
DAPCL0470SKT,0,0,0,0,0,0,0,0,0
DAPCL0209SKT,0,0,0,0,0,0,0,0,0
DAPCL0475SKT,0,0,0,0,0,0,0,0,0
DAPCL0293SKT,0,0,0,0,0,0,0,0,0
DAPCL0478SKT,0,0,0,0,0,0,0,0,0
DAPCL0294SKT,0,0,0,0,0,0,0,0,0
DAPCL0483SKT,0,0,0,0,0,0,0,0,0
DAPCL0304SKT,0,0,0,0,0,0,0,0,0
DAPCL0062BR,0,1,0,0,0,0,0,0,0
DAPCL0344SKT,0,0,0,0,0,0,0,0,0
DAPCL1668PPDS,0,0,0,0,0,0,0,0,0
DAPCL0346SKT,0,0,0,0,0,0,0,0,0
DAPCL1736PPDS,0,0,0,0,0,0,0,0,0
DAPCL0351SKT,0,0,0,0,0,0,0,0,0
DAPCL0035SKT,0,0,0,0,0,0,0,0,0
DAPCL0050SKT,0,0,0,0,0,0,0,0,0
DAPCL0362SKT,0,0,0,0,0,0,0,0,0
DAPCL0374SKT,0,0,0,0,0,0,0,0,0
DAA0001TTKPH,1,0,0,1,1,0,0,0,0
DAPBT0159FY,0,0,0,0,0,0,0,0,0
DAPCL0010TR,1,0,0,0,0,0,0,0,0
DAPCL0022TR,0,0,0,0,0,0,0,0,0
DAPBT0167FY,0,0,0,0,0,0,0,0,0
DAPBT0006SKT,0,0,0,0,1,0,0,0,0
DAA0001VIVPH,0,0,0,0,0,0,0,0,0
CTOBC0033TR,0,0,0,0,0,0,0,0,0
DAA0008SAVPH,0,0,0,1,0,0,0,0,0
CTOBT0047TR,1,0,0,0,0,0,0,0,0
CSIB0001OPUPH,0,0,0,0,0,0,0,0,0
CTOCA0003TR,0,0,0,0,0,0,0,0,0
DAA0011SAVPH,0,0,0,0,0,0,0,0,0
DAPBT0018FY,0,0,0,0,0,0,0,0,0
CTOTC0041SKT,0,0,0,0,0,0,0,0,0
CTOTC0001BS,0,0,0,0,0,0,0,0,0
CSW0020TTKPH,1,0,0,0,0,0,0,0,0
DAPBT0038SKT,0,0,0,0,0,0,0,0,0
CTOCA0045BR,0,0,0,0,0,0,0,0,0
CTOTE0017BR,0,0,0,0,1,0,0,0,0
DAPBT0158FY,0,0,0,0,0,0,0,0,0
DAPBT0039SKT,0,0,0,0,0,0,0,0,0
DAPBT0162FY,0,0,0,0,0,0,0,0,0
CTOTE0018BR,0,0,0,0,0,0,0,0,0
DAPBT0164FY,0,0,0,0,0,0,0,0,0
CTOBC0002SKT,0,0,0,0,0,0,0,0,0
DAA0010OHPH,0,0,0,0,0,0,0,0,0
DAPBT0093FY,0,0,0,0,0,0,0,0,0
DAA0012SAVPH,0,0,0,0,0,0,0,0,0
DAPBT0094FY,0,0,0,0,0,0,0,0,0
DAA0014SAVPH,0,0,0,1,0,0,0,0,0
DAA0007SAVPH,1,0,0,1,1,0,0,0,0
DAPCL0004PI,0,0,0,0,0,0,0,0,0
DAPBT0124FY,0,0,0,0,0,0,0,0,0
DAPCL0005PI,0,0,0,0,0,0,0,0,0
DAPBT0125FY,0,0,0,0,0,0,0,0,0
DAPAC0004MP,0,0,0,0,0,0,0,0,0
DAPBT0134FY,0,0,0,0,0,0,0,0,0
CS0002VIVPH,1,0,0,0,0,0,0,1,0
DAPBT0144FY,0,0,0,0,0,0,0,0,0
DAPBT0004SKT,0,0,0,0,0,0,0,0,0
CTOTC0031SKT,0,0,0,0,0,0,0,0,0
CTOTE0002MP,0,0,0,0,0,0,0,0,0
CTOTE0002TR,0,0,0,0,0,0,0,0,0
CTRJT0001HWN,0,0,0,0,0,0,0,0,0
CFOTR0019HUF,0,0,0,0,0,0,0,0,0
CFOTR0011KI,0,0,0,0,0,0,0,0,0
CPC0001SKYPH,0,0,0,1,0,0,0,0,0
